InputHorizontal,InputVertical,PlayerPosX,PlayerPosY,PlayerPosZ,Time.time
-0.6437879,-1,4.809814,0.5,-3.412863,9.34
-0.5447382,-1,4.670044,0.5,-3.542548,9.36
-0.4937508,-1,4.529692,0.5,-3.674493,9.38
-0.4454164,-1,4.388938,0.5,-3.808678,9.4
-0.3957173,-1,4.247956,0.5,-3.945083,9.42
-0.3438431,-1,4.106922,0.5,-4.083686,9.44
-0.2466151,-1,3.96602,0.5,-4.224467,9.46
-0.1969173,-1,3.825603,0.5,-4.367394,9.48
-0.1459668,-1,3.685842,0.5,-4.512443,9.5
-0.09501761,-1,3.546913,0.5,-4.659591,9.52
-0.04781629,-1,3.408989,0.5,-4.808815,9.54
0,-1,3.272231,0.5,-4.960091,9.559999
0,-1,3.136797,0.5,-5.113397,9.58
0,-1,3.002668,0.5,-5.268718,9.599999
0,-1,2.869824,0.5,-5.426044,9.62
0,-1,2.738247,0.5,-5.585364,9.639999
0,-1,2.607919,0.5,-5.746666,9.66
0,-1,2.478823,0.5,-5.909942,9.679999
0,-1,2.350942,0.5,-6.075181,9.7
0,-1,2.224258,0.5,-6.242373,9.719999
0,-1,2.098755,0.5,-6.411511,9.74
0,-1,1.974415,0.5,-6.582584,9.76
0,-1,1.851223,0.5,-6.755584,9.78
0,-1,1.729163,0.5,-6.930504,9.8
0,-1,1.608219,0.5,-7.107334,9.82
0,-1,1.488375,0.5,-7.286068,9.84
0,-1,1.369615,0.5,-7.466698,9.86
0,-1,1.251926,0.5,-7.649216,9.88
0,-1,1.135291,0.5,-7.833616,9.9
0,-1,1.019697,0.5,-8.019892,9.92
0,-1,0.9051295,0.5,-8.208035,9.94
0,-1,0.7915735,0.5,-8.398042,9.96
0,-1,0.6790155,0.5,-8.589904,9.98
0,-1,0.5674419,0.5,-8.783616,10
0,-1,0.4568393,0.5,-8.979173,10.02
0,-1,0.3471944,0.5,-9.176568,10.04
0,-1,0.2384943,0.5,-9.375797,10.06
0,-1,0.1747176,0.5166329,-9.27516,10.08
0,-1,0.1123076,0.530471,-9.255032,10.1
0,-1,0.04962254,0.541584,-9.251006,10.12
0,-1,-0.01319175,0.5499205,-9.250201,10.14
0,-1,-0.07601795,0.5554565,-9.25004,10.16
0,-1,-0.1388322,0.5581886,-9.250008,10.18
0,-1,-0.2016297,0.5581172,-9.250002,10.2
0,-1,-0.2644094,0.555243,-9.25,10.22
0,-0.9491001,-0.3271713,0.5495666,-9.25,10.24
0,-0.8907192,-0.3899152,0.5410891,-9.25,10.26
0,-0.8410053,-0.4526412,0.5298111,-9.25,10.28
-0.04867683,-0.7416108,-0.5153493,0.5157334,-9.25,10.3
-0.09837715,0,-0.5751638,0.5031467,-9.249573,10.32
-0.1480762,0.04969909,-0.6272908,0.5006294,-9.247701,10.34
-0.1981756,0.09979846,-0.6777606,0.5001259,-9.245749,10.36
-0.2490953,0.1507181,-0.7280671,0.5000252,-9.243539,10.38
-0.3786538,0.2802767,-0.7787511,0.500005,-9.240912,10.4
-0.3786538,0.2802767,-0.8302919,0.500001,-9.237495,10.42
-0.4289811,0.3306039,-0.8826633,0.5000002,-9.233294,10.44
-0.5279039,0.4295267,-0.9359898,0.5000001,-9.22817,10.46
-0.5774601,0.4790829,-0.9905117,0.5,-9.221848,10.48
-0.6271604,0.5287832,-1.046288,0.5,-9.214203,10.5
-0.6778288,0.5794516,-1.103379,0.5,-9.205112,10.52
-0.7288309,0.6304538,-1.16184,0.5,-9.194454,10.54
-0.8264666,0.7280895,-1.221716,0.5,-9.182117,10.56
-0.8761793,0.7778021,-1.28317,0.5,-9.167859,10.58
-0.9266592,0.8282821,-1.346179,0.5,-9.151599,10.6
-0.9755762,0.8771991,-1.410783,0.5,-9.133241,10.62
-1,0.9781897,-1.47722,0.5,-9.112635,10.64
-1,1,-1.545638,0.5,-9.089477,10.66
-1,1,-1.616062,0.5,-9.06371,10.68
-1,1,-1.68851,0.5,-9.035341,10.7
-1,1,-1.762995,0.5,-9.004375,10.72
-1,1,-1.83953,0.5,-8.970816,10.74
-1,1,-1.918126,0.5,-8.934669,10.76
-1,1,-1.998792,0.5,-8.895941,10.78
-1,1,-2.081538,0.5,-8.854633,10.8
-1,1,-2.166373,0.5,-8.810751,10.82
-1,1,-2.253303,0.5,-8.764297,10.84
-1,1,-2.342335,0.5,-8.715278,10.86
-1,1,-2.433478,0.5,-8.663695,10.88
-1,1,-2.526735,0.5,-8.609554,10.9
-1,1,-2.622114,0.5,-8.552859,10.92
-1,1,-2.719619,0.5,-8.493614,10.94
-1,1,-2.819256,0.5,-8.431823,10.96
-1,1,-2.92103,0.5,-8.367489,10.98
-1,1,-3.024945,0.5,-8.300616,11
-1,1,-3.131006,0.5,-8.23121,11.02
-1,1,-3.239217,0.5,-8.159273,11.04
-1,1,-3.349582,0.5,-8.084809,11.06
-1,1,-3.462106,0.5,-8.007823,11.08
-1,1,-3.576792,0.5,-7.928318,11.1
-1,1,-3.693643,0.5,-7.846298,11.12
-1,1,-3.812664,0.5,-7.761765,11.14
-1,1,-3.933858,0.5,-7.674725,11.16
-1,1,-4.057229,0.5,-7.58518,11.18
-1,1,-4.182778,0.5,-7.493134,11.2
-1,1,-4.310511,0.5,-7.39859,11.22
-1,1,-4.440429,0.5,-7.301551,11.24
-1,1,-4.572536,0.5,-7.202021,11.26
-1,1,-4.706834,0.5,-7.100002,11.28
-1,1,-4.843328,0.5,-6.995498,11.3
-1,1,-4.982018,0.5,-6.888511,11.32
-1,1,-5.122908,0.5,-6.779044,11.34
-1,1,-5.266001,0.5,-6.667101,11.36
-1,1,-5.411298,0.5,-6.552684,11.38
-1,1,-5.558803,0.5,-6.435795,11.4
-1,1,-5.708518,0.5,-6.316438,11.42
-1,1,-5.860444,0.5,-6.194614,11.44
-1,1,-6.014585,0.5,-6.070326,11.46
-1,1,-6.163072,0.513734,-5.950093,11.48
-1,1,-6.315558,0.5235441,-5.825859,11.5
-1,1,-6.472045,0.5294301,-5.697626,11.52
-1,1,-6.632532,0.5313921,-5.565392,11.54
-1,1,-6.797019,0.5294301,-5.429159,11.56
-1,1,-6.965506,0.5235441,-5.288925,11.58
-1,1,-7.137992,0.5137342,-5.144691,11.6
-1,1,-7.313457,0.5027468,-4.997803,11.62
-1,1,-7.487156,0.5005494,-4.851911,11.64
-1,1,-7.662286,0.5001099,-4.704261,11.66
-1,1,-7.839491,0.500022,-4.554308,11.68
-1,1,-8.018901,0.5000044,-4.401943,11.7
-1,1,-8.200543,0.5000009,-4.247147,11.72
-1,1,-8.384424,0.5000002,-4.089916,11.74
-1,1,-8.570547,0.5000001,-3.930253,11.76
-1,1,-8.758913,0.5,-3.768157,11.78
-1,1,-8.949524,0.5,-3.603631,11.8
-1,1,-9.142381,0.5,-3.436677,11.82
-1,1,-9.337485,0.5,-3.267295,11.84
-1,1,-9.267497,0.5134881,-3.157512,11.86
-1,1,-9.253499,0.523035,-3.054964,11.88
-0.9504906,1,-9.2507,0.529938,-2.944164,11.9
-0.9007903,1,-9.25014,0.5337029,-2.830324,11.92
0,1,-9.250028,0.5342917,-2.714376,11.94
0.09939941,1,-9.250006,0.5309749,-2.594375,11.96
0.1491133,1,-9.249608,0.5237203,-2.47036,11.98
0.2462465,1,-9.248614,0.5125418,-2.342345,12
0.2462465,1,-9.246923,0.5025083,-2.213368,12.02
0.3458799,1,-9.244495,0.5005017,-2.087557,12.04
0.3953536,1,-9.240907,0.5001003,-1.961059,12.06
0.4450576,1,-9.235995,0.5000201,-1.8331,12.08
0.494753,1,-9.229614,0.500004,-1.703522,12.1
0.5444546,1,-9.22162,0.5000008,-1.572287,12.12
0.643854,1,-9.21187,0.5000002,-1.439383,12.14
0.694446,1,-9.20005,0.5000001,-1.304798,12.16
0.7448238,1,-9.186022,0.5,-1.16852,12.18
0.7958617,1,-9.169644,0.5,-1.030537,12.2
0.8437502,1,-9.150773,0.5,-0.8908366,12.22
0.9429662,1,-9.129274,0.5,-0.7494025,12.24
0.9926554,1,-9.104836,0.5,-0.6062138,12.26
1,1,-9.077318,0.5,-0.4612507,12.28
1,1,-9.046728,0.5,-0.314498,12.3
1,1,-9.013092,0.5,-0.1659422,12.32
1,1,-8.976432,0.5,-0.01557067,12.34
1,1,-8.936769,0.5,0.1366287,12.36
1,1,-8.894121,0.5,0.2906674,12.38
1,1,-8.848508,0.5,0.4465566,12.4
1,1,-8.799947,0.5,0.6043069,12.42
1,1,-8.748453,0.5,0.7639285,12.44
1,1,-8.694042,0.5,0.9254312,12.46
1,1,-8.636728,0.5,1.088824,12.48
1,1,-8.576525,0.5,1.254117,12.5
1,1,-8.513445,0.5,1.421317,12.52
1,1,-8.447502,0.5,1.590435,12.54
1,1,-8.378708,0.5,1.761477,12.56
1,1,-8.307073,0.5,1.934451,12.58
1,1,-8.232609,0.5,2.109365,12.6
1,1,-8.155326,0.5,2.286227,12.62
1,1,-8.075235,0.5,2.465043,12.64
1,1,-7.992346,0.5,2.64582,12.66
1,1,-7.906669,0.5,2.828565,12.68
1,1,-7.818212,0.5,3.013284,12.7
1,1,-7.726984,0.5,3.199983,12.72
1,1,-7.632994,0.5,3.38867,12.74
1,1,-7.536251,0.5,3.579349,12.76
1,1,-7.436762,0.5,3.772026,12.78
1,1,-7.334536,0.5,3.966707,12.8
1,1,-7.22958,0.5,4.163397,12.82
1,1,-7.121902,0.5,4.362102,12.84
1,1,-7.011509,0.5,4.562827,12.86
1,1,-6.898407,0.5,4.765576,12.88
1,1,-6.782605,0.5,4.970356,12.9
1,1,-6.664108,0.5,5.17717,12.92
1,1,-6.542923,0.5,5.386024,12.94
1,1,-6.419056,0.5,5.59692,12.96
1,1,-6.292513,0.5,5.809866,12.98
1,1,-6.163301,0.5,6.024864,13
1,1,-6.031425,0.5,6.24192,13.02
1,1,-5.89689,0.5,6.461036,13.04
1,1,-5.759702,0.5,6.682217,13.06
1,1,-5.619867,0.5,6.905468,13.08
1,1,-5.47739,0.5,7.130791,13.1
1,1,-5.332276,0.5,7.358191,13.12
1,1,-5.18453,0.5,7.587672,13.14
1,1,-5.034157,0.5,7.819237,13.16
1,1,-4.881161,0.5,8.05289,13.18
1,1,-4.725547,0.5,8.288634,13.2
1,1,-4.567319,0.5,8.526473,13.22
1,1,-4.406483,0.5,8.76641,13.24
1,1,-4.243042,0.5,9.008448,13.26
1,1,-4.077,0.5,9.25259,13.28
1,1,-3.955371,0.5136117,9.250519,13.3
1,1,-3.832748,0.5239102,9.250104,13.32
1,1,-3.70836,0.5308949,9.250021,13.34
1,1,-3.582349,0.5346009,9.250005,13.36
1,1,-3.454728,0.5350673,9.250001,13.38
1,1,-3.325488,0.5323312,9.250001,13.4
1,0.9490064,-3.194613,0.5264273,9.250001,13.42
1,0.8722728,-3.061965,0.5173788,9.250001,13.44
1,0.8225651,-2.927345,0.5051959,9.250001,13.46
1,0.7721332,-2.798849,0.5008931,9.250001,13.48
1,0.7211631,-2.675061,0.4994715,9.250001,13.5
1,0.6237663,-2.555309,0.4992281,9.250001,13.52
1,0.5712406,-2.438659,0.4992277,9.250001,13.54
1,0.5232559,-2.32465,0.4992566,9.25,13.56
1,0.4722907,-2.213014,0.4992874,9.25,13.58
1,0.3752659,-2.103513,0.4993162,9.25,13.6
1,0,-1.995772,0.4993513,9.25,13.62
1,-0.05098985,-1.887664,0.4997961,9.25,13.64
1,-0.1018368,-1.777836,0.4999592,9.249912,13.66
1,-0.1499964,-1.666283,0.4999918,9.249497,13.68
1,-0.2490374,-1.553069,0.4999984,9.248594,13.7
1,-0.2980357,-1.438202,0.4999997,9.246881,13.72
0.9097948,-0.3882409,-1.321685,0.4999999,9.244215,13.74
0.9097948,-0.3882409,-1.203873,0.5,9.240314,13.76
0.8103868,-0.4876489,-1.084763,0.5,9.235203,13.78
0.7606852,-0.5373505,-0.9647449,0.5,9.228573,13.8
0.7101634,-0.5878723,-0.8440092,0.5,9.220289,13.82
0.6591871,-0.6388486,-0.7227477,0.5,9.210216,13.84
0.6112049,-0.6868308,-0.6011519,0.5,9.198215,13.86
0.5121602,-0.7858754,-0.4793993,0.5,9.184166,13.88
0.4301737,-0.8678619,-0.357863,0.5,9.167781,13.9
0.4301737,-0.8678619,-0.2368433,0.5,9.148841,13.92
0.3294256,-0.96861,-0.1163202,0.5,9.127394,13.94
0.2810641,-1,0.003341198,0.5,9.103156,13.96
0.2313588,-1,0.1219815,0.5,9.076085,13.98
0.1816585,-1,0.2394328,0.5,9.046239,14
0.1315259,-1,0.3555285,0.5,9.013674,14.02
0.03255633,-0.9010304,0.4701025,0.5,8.978448,14.04
0,-0.8388807,0.5827761,0.5,8.940962,14.06
0,-0.7870817,0.693436,0.5,8.901474,14.08
0,-0.7391081,0.8020973,0.5,8.8602,14.1
0,-0.6881441,0,0.5,0,14.12
0,-0.6400683,0,0.5,0,14.14
0,-0.5383386,0,0.5,0,14.16
0,-0.4902172,0,0.5,0,14.18
0,-0.4412744,0,0.5,0,14.2
0,-0.3911824,0,0.5,0,14.22
0,-0.2756411,0,0.5,0,14.24
0,-0.2756411,0,0.5,-0.0007900662,14.26
-0.05034324,-0.3756847,0,0.5,-0.002364959,14.28
-0.09940557,-0.424747,-0.0001442981,0.5,-0.005013661,14.3
-0.1494003,-0.4747417,-0.0005725625,0.5,-0.00887464,14.32
-0.2004037,-0.5257451,-0.001427554,0.5,-0.01409064,14.34
-0.2485262,-0.5738677,-0.002854814,0.5,-0.02080645,14.36
-0.3503286,-0.67567,-0.004991444,0.5,-0.02915788,14.38
-0.3981051,-0.7234465,-0.008131266,0.5,-0.03944574,14.4
-0.4491257,-0.7744672,-0.01240489,0.5,-0.0517907,14.42
-0.4970451,-0.8223866,-0.01796409,0.5,-0.06635263,14.44
-0.5467072,-0.8720487,-0.02493755,0.5,-0.0832499,14.46
-0.6472397,-0.9725811,-0.03347602,0.5,-0.1026447,14.48
-0.6958143,-1,-0.04385479,0.5,-0.1247971,14.5
-0.7461982,-1,-0.05622604,0.5,-0.1498164,14.52
-0.8364022,-1,-0.07072624,0.5,-0.1776857,14.54
-0.887025,-1,-0.08761285,0.5,-0.2084042,14.56
-0.9358078,-1,-0.1070295,0.5,-0.2419711,14.58
-0.9855068,-1,-0.1291147,0.5,-0.2783855,14.6
-1,-1,-0.1540099,0.5,-0.3176467,14.62
-1,-1,-0.1817552,0.5,-0.3597539,14.64
-1,-1,-0.2123497,0.5,-0.4047062,14.66
-1,-1,-0.2457927,0.5,-0.4525027,14.68
-1,-1,-0.2820832,0.5,-0.5031428,14.7
-1,-1,-0.3212206,0.5,-0.5566256,14.72
-1,-1,-0.3632039,0.5,-0.6129503,14.74
-1,-1,-0.4080052,0.5,-0.6720795,14.76
-1,-1,-0.4552067,0.5,-0.7334561,14.78
-1,-1,-0.5048168,0.5,-0.7970885,14.8
-1,-1,-0.5568359,0.5,-0.8629777,14.82
-1,-1,-0.6112641,0.5,-0.9311247,14.84
-1,-1,-0.668101,0.5,-1.001531,14.86
-1,-1,-0.7273464,0.5,-1.074197,14.88
-1,-1,-0.7889995,0.5,-1.149124,14.9
-1,-1,-0.8530596,0.5,-1.226314,14.92
-1,-1,-0.9195259,0.5,-1.305768,14.94
-1,-1,-0.9883974,0.5,-1.387487,14.96
-1,-1,-1.059673,0.5,-1.471473,14.98
-1,-1,-1.133352,0.5,-1.557726,15
-1,-1,-1.209432,0.5,-1.646249,15.02
-1,-1,-1.287913,0.5,-1.737042,15.04
-1,-1,-1.368794,0.5,-1.830106,15.06
-1,-1,-1.452073,0.5,-1.925444,15.08
-1,-1,-1.53775,0.5,-2.023056,15.1
-1,-1,-1.625822,0.5,-2.122942,15.12
-1,-1,-1.71629,0.5,-2.225106,15.14
-1,-1,-1.809151,0.5,-2.329547,15.16
-1,-1,-1.904405,0.5,-2.436267,15.18
-1,-1,-2.00205,0.5,-2.545267,15.2
-1,-1,-2.102086,0.5,-2.656548,15.22
-0.9509734,-1,-2.204511,0.5,-2.770112,15.24
-0.9010773,-1,-2.309143,0.5,-2.885944,15.26
-0.8500689,-1,-2.4158,0.5,-3.004032,15.28
0,-1,-2.524294,0.5,-3.124358,15.3
0.06057077,-1,-2.631485,0.5,-3.246696,15.32
0.1108487,-1,-2.737207,0.5,-3.370989,15.34
0.15998,-1,-2.841307,0.5,-3.497203,15.36
0.209785,-1,-2.943634,0.5,-3.62531,15.38
0.2607441,-1,-3.044034,0.5,-3.755283,15.4
0.3597334,-1,-3.142353,0.5,-3.887095,15.42
0.4084792,-1,-3.238265,0.5,-4.020706,15.44
0.4586414,-1,-3.331631,0.5,-4.156088,15.46
0.5078786,-0.9507627,-3.422309,0.5,-4.293213,15.48
0.557574,-0.9010674,-3.510151,0.5,-4.431866,15.5
0.6569783,-0.801663,-3.595006,0.5,-4.57183,15.52
0.7075248,-0.7511166,-3.676536,0.5,-4.712686,15.54
0.7584789,-0.7001624,-3.754598,0.5,-4.854212,15.56
0.8064574,-0.6521839,-3.829046,0.5,-4.996186,15.58
0.7074139,-0.5531404,-3.899751,0.5,-5.138399,15.6
0.6562319,-0.5019584,-3.967098,0.5,-5.280472,15.62
0.6080256,-0.4537521,-4.031293,0.5,-5.422208,15.64
0.5241633,-0.3698898,-4.092534,0.5,-5.56342,15.66
0.4744568,-0.3201833,-4.151132,0.5,-5.70379,15.68
0.4247516,-0.2704781,-4.207278,0.5,-5.843126,15.7
0.374651,-0.2203775,-4.261162,0.5,-5.981238,15.72
0.3253509,-0.1710774,-4.31297,0.5,-6.117932,15.74
0.224577,-0.07030351,-4.362884,0.5,-6.25302,15.76
0.17625,-0.02197646,-4.411248,0.5,-6.386121,15.78
0.125525,0,-4.458225,0.5,-6.517054,15.8
0.03739504,0,-4.503991,0.5,-6.64574,15.82
0,0,-4.548849,0.5,-6.772197,15.84
0,0,-4.592923,0.5,-6.896433,15.86
0,0,-4.63621,0.5,-7.018451,15.88
0,0,-4.67871,0.5,-7.13825,15.9
0,0,-4.720424,0.5,-7.25583,15.92
0,0,-4.76135,0.5,-7.371191,15.94
0,0,-4.801488,0.5,-7.484333,15.96
0,0,-4.84084,0.5,-7.595256,15.98
0,0,-4.879404,0.5,-7.70396,16
0,0,-4.917181,0.5,-7.810445,16.02
0,0,-4.954172,0.5,-7.914712,16.04
0,0,-4.990375,0.5,-8.01676,16.06
0,0,-5.02579,0.5,-8.116589,16.08
0,0,-5.060419,0.5,-8.214198,16.1
0,0,-5.09426,0.5,-8.309589,16.12
0,0,-5.127314,0.5,-8.402761,16.14
0,0,-5.159581,0.5,-8.493714,16.16
0,0,-5.191061,0.5,-8.582448,16.18
0,0,-5.221753,0.5,-8.668963,16.2
0,0,-5.251658,0.5,-8.75326,16.22
0,0,-5.280777,0.5,-8.835337,16.24
0,0,-5.309107,0.5,-8.915195,16.26
0,0,-5.336651,0.5,-8.992835,16.28
0,0,-5.363408,0.5,-9.068255,16.3
0,0,-5.389377,0.5,-9.141458,16.32
0,0,-5.414619,0.5,-9.21261,16.34
0,0,-5.439338,0.5,-9.282285,16.36
0,0,-5.456361,0.516463,-9.256456,16.38
0,0,-5.473588,0.5305979,-9.25129,16.4
0,0,-5.490828,0.5402112,-9.250257,16.42
0,0,-5.507886,0.5452187,-9.250051,16.44
0,0,-5.524883,0.5461749,-9.25001,16.46
0,0,-5.541853,0.5431869,-9.250001,16.48
0,0,-5.558826,0.5362702,-9.25,16.5
0,0,-5.575799,0.525429,-9.249999,16.52
0,0,-5.592773,0.5106633,-9.249999,16.54
0,0,-5.611624,0.5021325,-9.249999,16.56
0,0,-5.630414,0.5004311,-9.249999,16.58
0,0,-5.64924,0.5000862,-9.249763,16.6
0,0,-5.668056,0.5000172,-9.249804,16.62
0,0,-5.686872,0.5000035,-9.249567,16.64
0,0,-5.705677,0.5000007,-9.249608,16.66
0,0,-5.724482,0.5000001,-9.249372,16.68
0,0,-5.743276,0.5,-9.249412,16.7
0,0,-5.76207,0.5,-9.249176,16.72
0,0,-5.780853,0.5,-9.249215,16.74
0,0,-5.799637,0.5,-9.24898,16.76
0,0,-5.818409,0.5,-9.249019,16.78
0,0,-5.837183,0.5,-9.248784,16.8
0,0,-5.855944,0.5,-9.248822,16.82
